DATE,HE,Trading_Hub,Renewable_Type,MW
2023-03-12,11,SP15,Wind,1224.30173
2023-03-12,12,SP15,Wind,1463.52519
2023-03-12,13,SP15,Wind,1672.83121
2023-03-12,14,SP15,Wind,1954.82597
2023-03-12,15,SP15,Wind,1964.31982
2023-03-12,16,SP15,Wind,1870.1803
2023-03-12,17,SP15,Wind,2191.61421
2023-03-12,18,SP15,Wind,1991.70767
2023-03-12,19,SP15,Wind,1805.28237
2023-03-12,20,SP15,Wind,1517.74158
2023-03-12,21,SP15,Wind,1577.45643
2023-03-12,22,SP15,Wind,1651.77754
2023-03-12,23,SP15,Wind,1761.54048
2023-03-12,24,SP15,Wind,2048.27865
2023-03-13,1,SP15,Wind,2626.40919
2023-03-13,2,SP15,Wind,2990.83812
2023-03-13,3,SP15,Wind,2718.11725
2023-03-13,4,SP15,Wind,2308.26379
2023-03-13,5,SP15,Wind,2222.06321
2023-03-13,6,SP15,Wind,1782.31611
2023-03-13,7,SP15,Wind,1580.33547
2023-03-13,8,SP15,Wind,1368.53145
2023-03-13,9,SP15,Wind,1249.88632
2023-03-13,10,SP15,Wind,1004.69039
2023-03-13,11,SP15,Wind,1122.97795
2023-03-13,12,SP15,Wind,1386.55672
2023-03-13,13,SP15,Wind,1516.27476
2023-03-13,14,SP15,Wind,1728.31225
2023-03-13,15,SP15,Wind,1980.34061
2023-03-13,16,SP15,Wind,1723.21851
2023-03-13,17,SP15,Wind,1424.11827
2023-03-13,18,SP15,Wind,1500.993
2023-03-13,19,SP15,Wind,1522.19849
2023-03-13,20,SP15,Wind,1241.85269
2023-03-13,21,SP15,Wind,1203.51464
2023-03-13,22,SP15,Wind,1090.79259
2023-03-13,23,SP15,Wind,1035.45316
2023-03-13,24,SP15,Wind,1080.87519
2023-03-14,1,SP15,Wind,1039.78551
2023-03-14,2,SP15,Wind,798.53779
2023-03-14,3,SP15,Wind,704.89874
2023-03-14,4,SP15,Wind,787.49267
2023-03-14,5,SP15,Wind,662.78998
2023-03-14,6,SP15,Wind,463.89126
2023-03-14,7,SP15,Wind,343.98501
2023-03-14,8,SP15,Wind,898.65505
2023-03-14,9,SP15,Wind,698.42778
2023-03-14,10,SP15,Wind,869.58415
2023-03-14,11,SP15,Wind,1327.09317
2023-03-14,12,SP15,Wind,1324.70377
2023-03-14,13,SP15,Wind,1425.40913
2023-03-14,14,SP15,Wind,1476.62587
2023-03-14,15,SP15,Wind,1405.19681
2023-03-14,16,SP15,Wind,1396.30581
2023-03-14,17,SP15,Wind,1346.56009
2023-03-14,18,SP15,Wind,1295.07866
2023-03-14,19,SP15,Wind,1280.11557
2023-03-14,20,SP15,Wind,1059.96627
2023-03-14,21,SP15,Wind,857.96144
2023-03-14,22,SP15,Wind,925.20945
2023-03-14,23,SP15,Wind,1024.49955
2023-03-14,24,SP15,Wind,966.60036
2023-03-15,1,SP15,Wind,844.9436
2023-03-15,2,SP15,Wind,962.2781
2023-03-15,3,SP15,Wind,923.64169
2023-03-15,4,SP15,Wind,1021.4373
2023-03-15,5,SP15,Wind,1139.17228
2023-03-15,6,SP15,Wind,631.88234
2023-03-15,7,SP15,Wind,700.85407
2023-03-15,8,SP15,Wind,612.01502
2023-03-15,9,SP15,Wind,707.57403
2023-03-15,10,SP15,Wind,802.57555
2023-03-15,11,SP15,Wind,1002.97731
2023-03-15,12,SP15,Wind,1224.60266
2023-03-15,13,SP15,Wind,1631.83558
2023-03-15,14,SP15,Wind,1723.96877
2023-03-15,15,SP15,Wind,2042.79062
2023-03-15,16,SP15,Wind,2471.7882
2023-03-15,17,SP15,Wind,2415.45609
2023-03-15,18,SP15,Wind,2535.45136
2023-03-15,19,SP15,Wind,2827.4871
2023-03-15,20,SP15,Wind,2918.34338
2023-03-15,21,SP15,Wind,2507.50897
2023-03-15,22,SP15,Wind,2406.22121
2023-03-15,23,SP15,Wind,3040.40441
2023-03-15,24,SP15,Wind,2270.10737
2023-03-16,1,SP15,Wind,1790.72014
2023-03-16,2,SP15,Wind,1467.31984
2023-03-16,3,SP15,Wind,990.30657
2023-03-16,4,SP15,Wind,860.81161
2023-03-16,5,SP15,Wind,700.40618
2023-03-16,6,SP15,Wind,801.79382
2023-03-16,7,SP15,Wind,691.92581
2023-03-16,8,SP15,Wind,584.97515
2023-03-16,9,SP15,Wind,378.23155
2023-03-16,10,SP15,Wind,276.83568
2023-03-16,11,SP15,Wind,386.41075
2023-03-16,12,SP15,Wind,396.08732
2023-03-16,13,SP15,Wind,224.09281
2023-03-16,14,SP15,Wind,287.09051
2023-03-16,15,SP15,Wind,371.22759
2023-03-16,16,SP15,Wind,469.54305
2023-03-16,17,SP15,Wind,501.63328
2023-03-16,18,SP15,Wind,431.46974
2023-03-16,19,SP15,Wind,323.53537
2023-03-16,20,SP15,Wind,478.44113
2023-03-16,21,SP15,Wind,839.34998
2023-03-16,22,SP15,Wind,883.56115
2023-03-16,23,SP15,Wind,795.38757
2023-03-16,24,SP15,Wind,636.64822
2023-03-17,1,SP15,Wind,481.45643
2023-03-17,2,SP15,Wind,332.13038
2023-03-17,3,SP15,Wind,236.70403
2023-03-17,4,SP15,Wind,174.5033
2023-03-17,5,SP15,Wind,97.88246
2023-03-17,6,SP15,Wind,85.11327
2023-03-17,7,SP15,Wind,59.14359
2023-03-17,8,SP15,Wind,51.75869
2023-03-17,9,SP15,Wind,42.47974
2023-03-17,10,SP15,Wind,127.77445
2023-03-17,11,SP15,Wind,335.80135
2023-03-17,12,SP15,Wind,463.93561
2023-03-17,13,SP15,Wind,477.30676
2023-03-17,14,SP15,Wind,382.20939
2023-03-17,15,SP15,Wind,408.28564
2023-03-17,16,SP15,Wind,374.06839
2023-03-17,17,SP15,Wind,340.02873
2023-03-17,18,SP15,Wind,260.77133
2023-03-17,19,SP15,Wind,140.05075
2023-03-17,20,SP15,Wind,114.21915
2023-03-17,21,SP15,Wind,72.84638
2023-03-17,22,SP15,Wind,64.02015
2023-03-17,23,SP15,Wind,63.64013
2023-03-17,24,SP15,Wind,112.36802
2023-03-18,1,SP15,Wind,110.05901
2023-03-18,2,SP15,Wind,91.25609
2023-03-18,3,SP15,Wind,124.88023
2023-03-18,4,SP15,Wind,93.15931
2023-03-18,5,SP15,Wind,89.48168
2023-03-18,6,SP15,Wind,171.49495
2023-03-18,7,SP15,Wind,289.84529
2023-03-18,8,SP15,Wind,239.17735
2023-03-18,9,SP15,Wind,288.39857
2023-03-18,10,SP15,Wind,441.74717
2023-03-18,11,SP15,Wind,625.57805
2023-03-18,12,SP15,Wind,710.52338
2023-03-18,13,SP15,Wind,715.68333
2023-03-18,14,SP15,Wind,590.19845
2023-03-18,15,SP15,Wind,489.14686
2023-03-18,16,SP15,Wind,287.93843
2023-03-18,17,SP15,Wind,169.29472
2023-03-18,18,SP15,Wind,121.526
2023-03-18,19,SP15,Wind,58.14612
2023-03-18,20,SP15,Wind,45.32129
2023-03-18,21,SP15,Wind,86.25874
2023-03-18,22,SP15,Wind,139.58907
2023-03-18,23,SP15,Wind,218.56864
2023-03-18,24,SP15,Wind,315.28982
2023-03-19,1,SP15,Wind,175.04986
2023-03-19,2,SP15,Wind,98.62252
2023-03-19,3,SP15,Wind,93.22013
2023-03-19,4,SP15,Wind,359.9997
2023-03-19,5,SP15,Wind,938.25483
2023-03-19,6,SP15,Wind,656.2138
2023-03-19,7,SP15,Wind,566.18984
2023-03-19,8,SP15,Wind,323.43282
2023-03-19,9,SP15,Wind,434.45546
2023-03-19,10,SP15,Wind,391.35383
2023-03-19,11,SP15,Wind,524.74206
2023-03-19,12,SP15,Wind,736.36701
2023-03-19,13,SP15,Wind,1220.89913
2023-03-19,14,SP15,Wind,1495.64851
2023-03-19,15,SP15,Wind,1754.46178
2023-03-19,16,SP15,Wind,1514.33974
2023-03-19,17,SP15,Wind,1312.81574
2023-03-19,18,SP15,Wind,1523.79313
2023-03-19,19,SP15,Wind,1500.17652
2023-03-19,20,SP15,Wind,1239.00629
2023-03-19,21,SP15,Wind,1428.97886
2023-03-19,22,SP15,Wind,1448.58862
2023-03-19,23,SP15,Wind,1264.62712
2023-03-19,24,SP15,Wind,1345.99253
2023-03-20,1,SP15,Wind,1359.94221
2023-03-20,2,SP15,Wind,1419.37063
2023-03-20,3,SP15,Wind,1351.69565
2023-03-20,4,SP15,Wind,1353.67395
2023-03-20,5,SP15,Wind,1840.11848
2023-03-20,6,SP15,Wind,1855.03219
2023-03-20,7,SP15,Wind,1441.80956
2023-03-20,8,SP15,Wind,1598.17965
2023-03-20,9,SP15,Wind,1500.09732
2023-03-20,10,SP15,Wind,1123.76637
2023-03-20,11,SP15,Wind,964.7935
2023-03-20,12,SP15,Wind,973.01382
2023-03-20,13,SP15,Wind,1039.36599
2023-03-20,14,SP15,Wind,931.49643
2023-03-20,16,SP15,Wind,1654.45171
2023-03-20,17,SP15,Wind,1654.18123
2023-03-20,18,SP15,Wind,1633.77745
2023-03-20,19,SP15,Wind,1440.61013
2023-03-20,20,SP15,Wind,1295.33507
2023-03-20,21,SP15,Wind,1342.38908
2023-03-20,22,SP15,Wind,1243.48866
2023-03-20,23,SP15,Wind,1411.51629
2023-03-20,24,SP15,Wind,1557.78633
2023-03-21,1,SP15,Wind,1597.55254
2023-03-21,2,SP15,Wind,1374.21297
2023-03-21,3,SP15,Wind,1043.95853
2023-03-21,4,SP15,Wind,1325.19714
2023-03-21,5,SP15,Wind,1414.80592
2023-03-21,6,SP15,Wind,1320.46888
2023-03-21,7,SP15,Wind,990.19032
2023-03-21,8,SP15,Wind,684.93558
2023-03-21,9,SP15,Wind,906.2605
2023-03-21,10,SP15,Wind,1209.75535
2023-03-21,11,SP15,Wind,1066.22156
2023-03-21,12,SP15,Wind,501.00393
2023-03-21,13,SP15,Wind,1368.54804
2023-03-21,14,SP15,Wind,2330.04099
2023-03-21,15,SP15,Wind,2264.30917
2023-03-21,16,SP15,Wind,1803.80858
2023-03-21,17,SP15,Wind,1461.87966
2023-03-21,18,SP15,Wind,962.29435
2023-03-21,19,SP15,Wind,879.68195
2023-03-21,20,SP15,Wind,1229.49295
2023-03-21,21,SP15,Wind,1634.969
2023-03-21,22,SP15,Wind,1244.94051
2023-03-21,23,SP15,Wind,1083.73789
2023-03-21,24,SP15,Wind,1154.64609
2023-03-22,1,SP15,Wind,1160.68416
2023-03-22,2,SP15,Wind,1173.41177
2023-03-22,3,SP15,Wind,1095.84262
2023-03-22,4,SP15,Wind,930.79795
2023-03-22,5,SP15,Wind,898.07156
2023-03-22,6,SP15,Wind,964.96879
2023-03-22,7,SP15,Wind,890.06833
2023-03-22,8,SP15,Wind,912.28014
2023-03-22,9,SP15,Wind,946.08177
2023-03-22,10,SP15,Wind,1041.81468
2023-03-22,11,SP15,Wind,1053.79338
2023-03-22,12,SP15,Wind,1162.3792
2023-03-22,13,SP15,Wind,1225.27697
2023-03-22,14,SP15,Wind,1008.3409
2023-03-22,15,SP15,Wind,1016.17028
2023-03-22,16,SP15,Wind,961.91654
2023-03-22,17,SP15,Wind,968.62854
2023-03-22,18,SP15,Wind,932.52221
2023-03-22,19,SP15,Wind,880.82047
2023-03-22,20,SP15,Wind,727.57805
2023-03-22,21,SP15,Wind,668.6199
2023-03-22,22,SP15,Wind,772.80309
2023-03-22,23,SP15,Wind,934.03077
2023-03-22,24,SP15,Wind,928.13491
2023-03-23,1,SP15,Wind,1078.6206
2023-03-23,2,SP15,Wind,1067.9875
2023-03-23,3,SP15,Wind,1100.68097
2023-03-23,4,SP15,Wind,1254.69006
2023-03-23,5,SP15,Wind,1287.13181
2023-03-23,6,SP15,Wind,1339.18673
2023-03-23,7,SP15,Wind,1491.83093
2023-03-23,8,SP15,Wind,1579.97578
2023-03-23,9,SP15,Wind,1619.51763
2023-03-23,10,SP15,Wind,1451.18369
2023-03-23,11,SP15,Wind,1604.27813
2023-03-23,12,SP15,Wind,1891.52588
2023-03-23,13,SP15,Wind,2264.36779
2023-03-23,14,SP15,Wind,2389.40698
2023-03-23,15,SP15,Wind,2495.85688
2023-03-23,16,SP15,Wind,2272.19749
2023-03-23,17,SP15,Wind,2007.45681
2023-03-23,18,SP15,Wind,2275.30439
2023-03-23,19,SP15,Wind,2524.92735
2023-03-23,20,SP15,Wind,2597.40958
2023-03-23,21,SP15,Wind,2861.06887
2023-03-23,22,SP15,Wind,3048.19934
2023-03-23,23,SP15,Wind,3412.94245
2023-03-23,24,SP15,Wind,3377.41522
2023-03-24,1,SP15,Wind,3247.35776
2023-03-24,2,SP15,Wind,2797.33939
2023-03-24,3,SP15,Wind,2466.13158
2023-03-24,4,SP15,Wind,2571.20142
2023-03-24,5,SP15,Wind,2659.1128
2023-03-24,6,SP15,Wind,2588.14587
2023-03-24,7,SP15,Wind,2364.91002
2023-03-24,8,SP15,Wind,2364.13465
2023-03-24,9,SP15,Wind,2210.8916
2023-03-24,10,SP15,Wind,1943.81749
2023-03-24,11,SP15,Wind,2035.16849
2023-03-24,12,SP15,Wind,1896.04705
2023-03-24,13,SP15,Wind,1870.78521
2023-03-24,14,SP15,Wind,1865.82162
2023-03-24,15,SP15,Wind,1981.93807
2023-03-24,16,SP15,Wind,1997.52226
2023-03-24,17,SP15,Wind,2086.79188
2023-03-24,18,SP15,Wind,2535.24991
2023-03-24,19,SP15,Wind,3003.20202
2023-03-24,20,SP15,Wind,3199.47317
2023-03-24,21,SP15,Wind,2808.46906
2023-03-24,22,SP15,Wind,2435.63444
2023-03-24,23,SP15,Wind,2430.81286
2023-03-24,24,SP15,Wind,2308.14068
2023-03-25,1,SP15,Wind,2255.19176
2023-03-25,2,SP15,Wind,2562.7916
2023-03-25,3,SP15,Wind,2299.58562
2023-03-25,4,SP15,Wind,2154.54918
2023-03-25,5,SP15,Wind,2079.1683
2023-03-25,6,SP15,Wind,2160.01999
2023-03-25,7,SP15,Wind,2295.11293
2023-03-25,8,SP15,Wind,2265.33902
2023-03-25,9,SP15,Wind,1973.8369
2023-03-25,10,SP15,Wind,1670.405
2023-03-25,11,SP15,Wind,1404.73096
2023-03-25,12,SP15,Wind,1396.82079
2023-03-25,13,SP15,Wind,1558.28975
2023-03-25,14,SP15,Wind,1691.1021
2023-03-25,15,SP15,Wind,1911.48372
2023-03-25,16,SP15,Wind,2034.25537
2023-03-25,17,SP15,Wind,2116.22826
2023-03-25,18,SP15,Wind,2642.74076
2023-03-25,19,SP15,Wind,3015.38147
2023-03-25,20,SP15,Wind,2611.52423
2023-03-25,21,SP15,Wind,2732.45154
2023-03-25,22,SP15,Wind,2839.63796
2023-03-25,23,SP15,Wind,2742.13144
2023-03-25,24,SP15,Wind,2706.91374
2023-03-26,1,SP15,Wind,2545.77389
2023-03-26,2,SP15,Wind,2225.82889
2023-03-26,3,SP15,Wind,2072.35719
2023-03-26,4,SP15,Wind,2072.28904
2023-03-26,5,SP15,Wind,1894.72158
2023-03-26,6,SP15,Wind,1805.08363
2023-03-26,7,SP15,Wind,1852.55954
2023-03-26,8,SP15,Wind,1757.63833
2023-03-26,9,SP15,Wind,1598.40686
2023-03-26,10,SP15,Wind,1478.17907
2023-03-26,11,SP15,Wind,1512.53694
2023-03-26,12,SP15,Wind,1628.33564
2023-03-26,13,SP15,Wind,1749.49849
2023-03-26,14,SP15,Wind,1731.15999
2023-03-26,15,SP15,Wind,1727.64205
2023-03-26,16,SP15,Wind,1966.52896
2023-03-26,17,SP15,Wind,2376.39043
2023-03-26,18,SP15,Wind,2746.75335
2023-03-26,19,SP15,Wind,2797.42026
2023-03-26,20,SP15,Wind,2794.77209
2023-03-26,21,SP15,Wind,2574.42033
2023-03-26,22,SP15,Wind,2305.95184
2023-03-26,23,SP15,Wind,2028.66982
2023-03-26,24,SP15,Wind,1486.24455
2023-03-27,1,SP15,Wind,804.92358
2023-03-27,2,SP15,Wind,347.63754
2023-03-27,3,SP15,Wind,351.78765
2023-03-27,4,SP15,Wind,475.03008
2023-03-27,5,SP15,Wind,625.20563
2023-03-27,6,SP15,Wind,601.22627
2023-03-27,7,SP15,Wind,578.54151
2023-03-27,8,SP15,Wind,585.81606
2023-03-27,9,SP15,Wind,728.47363
2023-03-27,10,SP15,Wind,1094.67519
2023-03-27,11,SP15,Wind,1203.35936
2023-03-27,12,SP15,Wind,1046.39595
2023-03-27,13,SP15,Wind,777.9774
2023-03-27,14,SP15,Wind,671.48911
2023-03-27,15,SP15,Wind,526.20875
2023-03-27,16,SP15,Wind,498.71968
2023-03-27,17,SP15,Wind,405.61825
2023-03-27,18,SP15,Wind,409.12174
2023-03-27,19,SP15,Wind,293.01952
2023-03-27,20,SP15,Wind,227.37716
2023-03-27,21,SP15,Wind,207.88466
2023-03-27,22,SP15,Wind,253.52854
2023-03-27,23,SP15,Wind,246.03471
2023-03-27,24,SP15,Wind,178.87606
2023-03-28,1,SP15,Wind,122.16343
2023-03-28,2,SP15,Wind,78.7159
2023-03-28,3,SP15,Wind,66.24094
2023-03-28,4,SP15,Wind,69.00047
2023-03-28,5,SP15,Wind,68.2834
2023-03-28,6,SP15,Wind,73.12327
2023-03-28,7,SP15,Wind,71.32356
2023-03-28,8,SP15,Wind,75.11658
2023-03-28,9,SP15,Wind,65.82296
2023-03-28,10,SP15,Wind,76.28809
2023-03-28,11,SP15,Wind,73.18243
2023-03-28,12,SP15,Wind,118.07028
2023-03-28,13,SP15,Wind,496.68566
2023-03-28,14,SP15,Wind,884.2313
2023-03-28,15,SP15,Wind,1066.80127
2023-03-28,16,SP15,Wind,1248.19863
2023-03-28,17,SP15,Wind,1404.05739
2023-03-28,18,SP15,Wind,1619.96013
2023-03-28,19,SP15,Wind,1926.80357
2023-03-28,20,SP15,Wind,1780.46654
2023-03-28,21,SP15,Wind,1724.32526
2023-03-28,22,SP15,Wind,1608.39324
2023-03-28,23,SP15,Wind,1610.75875
2023-03-28,24,SP15,Wind,1721.94423
2023-03-29,1,SP15,Wind,1719.08592
2023-03-29,2,SP15,Wind,1399.911
2023-03-29,3,SP15,Wind,1260.69261
2023-03-29,4,SP15,Wind,1354.4978
2023-03-29,5,SP15,Wind,1540.31346
2023-03-29,6,SP15,Wind,1805.89218
2023-03-29,7,SP15,Wind,2078.96326
2023-03-29,8,SP15,Wind,2123.67503
2023-03-29,9,SP15,Wind,1942.72104
2023-03-29,10,SP15,Wind,1797.97259
2023-03-29,11,SP15,Wind,1192.31189
2023-03-29,12,SP15,Wind,1013.92257
2023-03-29,13,SP15,Wind,1552.09557
2023-03-29,14,SP15,Wind,1874.47809
2023-03-29,15,SP15,Wind,1548.14767
2023-03-29,16,SP15,Wind,1521.5415
2023-03-29,17,SP15,Wind,1364.74561
2023-03-29,18,SP15,Wind,1324.47533
2023-03-29,19,SP15,Wind,1177.68995
2023-03-29,20,SP15,Wind,944.85554
2023-03-29,21,SP15,Wind,1149.3832
2023-03-29,22,SP15,Wind,1166.13114
2023-03-29,23,SP15,Wind,1154.77018
2023-03-29,24,SP15,Wind,1163.6969
2023-03-30,1,SP15,Wind,1098.18716
2023-03-30,2,SP15,Wind,1038.87121
2023-03-30,3,SP15,Wind,1051.83223
2023-03-30,4,SP15,Wind,1026.53553
2023-03-30,5,SP15,Wind,1128.7341
2023-03-30,6,SP15,Wind,1231.0266
2023-03-30,7,SP15,Wind,1203.35959
2023-03-30,8,SP15,Wind,1162.21632
2023-03-30,9,SP15,Wind,1384.5926
2023-03-30,10,SP15,Wind,1517.51515
2023-03-30,11,SP15,Wind,1367.3487
2023-03-30,12,SP15,Wind,1233.57624
2023-03-30,13,SP15,Wind,1736.79186
2023-03-30,14,SP15,Wind,2139.17242
2023-03-30,15,SP15,Wind,2387.70576
2023-03-30,16,SP15,Wind,2579.80552
2023-03-30,17,SP15,Wind,2357.31824
2023-03-30,18,SP15,Wind,2176.25624
2023-03-30,19,SP15,Wind,2383.63622
2023-03-30,20,SP15,Wind,2751.1966
2023-03-30,21,SP15,Wind,2981.74173
2023-03-30,22,SP15,Wind,2905.22225
2023-03-30,23,SP15,Wind,2404.95428
2023-03-30,24,SP15,Wind,1820.22814
2023-03-31,1,SP15,Wind,1550.13091
2023-03-31,2,SP15,Wind,1510.76608
2023-03-31,3,SP15,Wind,1252.5354
2023-03-31,4,SP15,Wind,1066.452
2023-03-31,5,SP15,Wind,820.33734
2023-03-31,6,SP15,Wind,663.63614
2023-03-31,7,SP15,Wind,390.68747
2023-03-31,8,SP15,Wind,251.55653
2023-03-31,9,SP15,Wind,283.06415
2023-03-31,10,SP15,Wind,146.97583
2023-03-31,11,SP15,Wind,85.57574
2023-03-31,12,SP15,Wind,-0.09789
2023-03-31,13,SP15,Wind,-6.75974
2023-03-31,14,SP15,Wind,6.36689
2023-03-31,15,SP15,Wind,43.10229
2023-03-31,16,SP15,Wind,146.67432
2023-03-31,17,SP15,Wind,304.39848
2023-03-31,18,SP15,Wind,616.26963
2023-03-31,19,SP15,Wind,1016.88319
2023-03-31,20,SP15,Wind,1569.94223
2023-03-31,21,SP15,Wind,1634.29961
2023-03-31,22,SP15,Wind,1897.35759
2023-03-31,23,SP15,Wind,1509.54649
2023-03-31,24,SP15,Wind,884.82746
2023-04-01,1,SP15,Wind,502.24633
2023-04-01,2,SP15,Wind,220.98932
2023-04-01,3,SP15,Wind,240.12514
2023-04-01,4,SP15,Wind,317.6119
2023-04-01,5,SP15,Wind,379.99158
2023-04-01,6,SP15,Wind,396.13796
2023-04-01,7,SP15,Wind,1450.02759
2023-04-01,8,SP15,Wind,1379.43966
2023-04-01,9,SP15,Wind,721.83797
2023-04-01,10,SP15,Wind,172.30029
2023-04-01,11,SP15,Wind,-5.68676
2023-04-01,12,SP15,Wind,50.61289
2023-04-01,13,SP15,Wind,244.85761
2023-04-01,14,SP15,Wind,485.30465
2023-04-01,15,SP15,Wind,931.77475
2023-04-01,16,SP15,Wind,1354.19277
2023-04-01,17,SP15,Wind,1501.55329
2023-04-01,18,SP15,Wind,2018.53917
2023-04-01,19,SP15,Wind,2504.00073
2023-04-01,20,SP15,Wind,2778.87952
2023-04-01,21,SP15,Wind,2857.57806
2023-04-01,22,SP15,Wind,2808.50529
2023-04-01,23,SP15,Wind,2867.25385
2023-04-01,24,SP15,Wind,2640.44844
2023-04-02,1,SP15,Wind,2962.21755
2023-04-02,2,SP15,Wind,3170.77338
2023-04-02,3,SP15,Wind,3256.91928
2023-04-02,4,SP15,Wind,3166.08012
2023-04-02,5,SP15,Wind,3196.58682
2023-04-02,6,SP15,Wind,3113.74644
2023-04-02,7,SP15,Wind,3021.32449
2023-04-02,8,SP15,Wind,2878.35622
2023-04-02,9,SP15,Wind,2627.43376
2023-04-02,10,SP15,Wind,2053.45241
2023-04-02,11,SP15,Wind,1504.50746
2023-04-02,12,SP15,Wind,1232.45634
2023-04-02,13,SP15,Wind,1400.59174
2023-04-02,14,SP15,Wind,1800.98597
2023-04-02,15,SP15,Wind,1914.75929
2023-04-02,16,SP15,Wind,2273.87824
2023-04-02,17,SP15,Wind,2723.86575
2023-04-02,18,SP15,Wind,3116.85331
2023-04-02,19,SP15,Wind,3297.69647
2023-04-02,20,SP15,Wind,3221.38308
2023-04-02,21,SP15,Wind,2898.06486
2023-04-02,22,SP15,Wind,2869.1847
2023-04-02,23,SP15,Wind,2996.22067
2023-04-02,24,SP15,Wind,3110.67358
2023-04-03,1,SP15,Wind,3020.88798
2023-04-03,2,SP15,Wind,2992.89814
2023-04-03,3,SP15,Wind,2901.05803
2023-04-03,4,SP15,Wind,2884.35437
2023-04-03,5,SP15,Wind,2986.25255
2023-04-03,6,SP15,Wind,2907.62409
2023-04-03,7,SP15,Wind,2679.63551
2023-04-03,8,SP15,Wind,2772.94596
2023-04-03,9,SP15,Wind,2242.65213
2023-04-03,10,SP15,Wind,2258.37909
2023-04-03,11,SP15,Wind,2508.64841
2023-04-03,12,SP15,Wind,2558.56535
2023-04-03,13,SP15,Wind,2420.78014
2023-04-03,14,SP15,Wind,2465.02628
2023-04-03,15,SP15,Wind,2619.49654
2023-04-03,16,SP15,Wind,2724.10429
2023-04-03,17,SP15,Wind,2799.47952
2023-04-03,18,SP15,Wind,2977.01241
2023-04-03,19,SP15,Wind,2998.40988
2023-04-03,20,SP15,Wind,2730.73401
2023-04-03,21,SP15,Wind,2588.79046
2023-04-03,22,SP15,Wind,2532.70914
2023-04-03,23,SP15,Wind,2458.33299
2023-04-03,24,SP15,Wind,2417.7215
2023-04-04,1,SP15,Wind,2287.63309
2023-04-04,2,SP15,Wind,2284.95437
2023-04-04,3,SP15,Wind,2204.75423
2023-04-04,4,SP15,Wind,2109.53957
2023-04-04,5,SP15,Wind,2146.59725
2023-04-04,6,SP15,Wind,2062.40519
2023-04-04,7,SP15,Wind,2035.82708
2023-04-04,8,SP15,Wind,1913.19955
2023-04-04,9,SP15,Wind,1955.65854
2023-04-04,10,SP15,Wind,1967.53658
2023-04-04,11,SP15,Wind,1932.1033
2023-04-04,12,SP15,Wind,2092.71745
2023-04-04,13,SP15,Wind,2117.53239
2023-04-04,14,SP15,Wind,2151.15433
2023-04-04,15,SP15,Wind,2114.20793
2023-04-04,16,SP15,Wind,2033.65109
2023-04-04,17,SP15,Wind,1886.90363
2023-04-04,18,SP15,Wind,2054.52786
2023-04-04,19,SP15,Wind,2005.48321
2023-04-04,20,SP15,Wind,1757.9838
2023-04-04,21,SP15,Wind,1735.06999
2023-04-04,22,SP15,Wind,1719.91665
2023-04-04,23,SP15,Wind,2032.68677
2023-04-04,24,SP15,Wind,2441.61334
2023-04-05,1,SP15,Wind,2365.96523
2023-04-05,2,SP15,Wind,2312.86416
2023-04-05,3,SP15,Wind,1802.54424
2023-04-05,4,SP15,Wind,1189.41499
2023-04-05,5,SP15,Wind,753.59629
2023-04-05,6,SP15,Wind,520.9099
2023-04-05,7,SP15,Wind,153.25928
2023-04-05,8,SP15,Wind,84.77792
2023-04-05,9,SP15,Wind,156.21159
2023-04-05,10,SP15,Wind,333.80863
2023-04-05,11,SP15,Wind,295.39355
2023-04-05,12,SP15,Wind,266.81976
2023-04-05,13,SP15,Wind,152.55647
2023-04-05,14,SP15,Wind,74.46035
2023-04-05,15,SP15,Wind,25.5857
2023-04-05,16,SP15,Wind,4.68683
2023-04-05,17,SP15,Wind,2.18199
2023-04-05,18,SP15,Wind,32.9746
2023-04-05,19,SP15,Wind,149.24776
2023-04-05,20,SP15,Wind,320.57254
2023-04-05,21,SP15,Wind,291.51439
2023-04-05,22,SP15,Wind,137.09899
2023-04-05,23,SP15,Wind,104.83242
2023-04-05,24,SP15,Wind,139.40422
2023-04-06,1,SP15,Wind,179.06338
2023-04-06,2,SP15,Wind,162.23641
2023-04-06,3,SP15,Wind,146.08784
2023-04-06,4,SP15,Wind,170.084
2023-04-06,5,SP15,Wind,209.37547
2023-04-06,6,SP15,Wind,194.28427
2023-04-06,7,SP15,Wind,224.36123
2023-04-06,8,SP15,Wind,207.1775
2023-04-06,9,SP15,Wind,319.35938
2023-04-06,10,SP15,Wind,271.45158
2023-04-06,11,SP15,Wind,296.14254
2023-04-06,12,SP15,Wind,257.92083
2023-04-06,13,SP15,Wind,132.7379
2023-04-06,14,SP15,Wind,100.93407
2023-04-06,15,SP15,Wind,112.27875
2023-04-06,16,SP15,Wind,62.56251
2023-04-06,17,SP15,Wind,29.09702
2023-04-06,18,SP15,Wind,8.01618
2023-04-06,19,SP15,Wind,-10.21911
2023-04-06,20,SP15,Wind,-19.39276
2023-04-06,21,SP15,Wind,-13.56003
2023-04-06,22,SP15,Wind,19.86958
2023-04-06,23,SP15,Wind,66.81544
2023-04-06,24,SP15,Wind,125.38411
2023-04-07,1,SP15,Wind,143.20532
2023-04-07,2,SP15,Wind,121.99217
2023-04-07,3,SP15,Wind,90.67989
2023-04-07,4,SP15,Wind,96.75607
2023-04-07,5,SP15,Wind,148.29442
